Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (Single-KC)	Opportunity (Single-KC)	KC (field)	Opportunity (field)
26	b81dc774-094f-4608-97a4-e2e4aff6405b	solve_triangle/Right triangle: a=3, b=4	1	consistency_checks	11/21/2025 21:24:15	11/21/2025 21:24:15		11/21/2025 21:24:15	hint	0	0	1	Single-KC	27	consistency_checks	3
27	b81dc774-094f-4608-97a4-e2e4aff6405b	solve_triangle/Right triangle: a=3, b=4	1	report_solution	11/21/2025 21:24:16	11/21/2025 21:24:16	11/21/2025 21:24:16	11/21/2025 21:24:16	correct	0	1	0	Single-KC	28	report_solution	3
28	b81dc774-094f-4608-97a4-e2e4aff6405b	solve_triangle/Right triangle: a=3, b=4	1	done	11/21/2025 21:24:19	11/21/2025 21:24:19	11/21/2025 21:24:19	11/21/2025 21:24:19	correct	0	1	0	Single-KC	29	done	3
29	b81dc774-094f-4608-97a4-e2e4aff6405b	solve_triangle/SAS: a=7, b=8, C=60.	2	compute_unknown_by_cosine	11/21/2025 21:24:21	11/21/2025 21:24:21	11/21/2025 21:24:28	11/21/2025 21:24:28	incorrect	1	1	0	Single-KC	30	compute_unknown_by_cosine	4
30	b81dc774-094f-4608-97a4-e2e4aff6405b	solve_triangle/SAS: a=7, b=8, C=60.	2	use_trig_ratios	11/21/2025 21:24:22	11/21/2025 21:24:22		11/21/2025 21:24:26	incorrect	2	0	0	Single-KC	31	use_trig_ratios	2
31	b81dc774-094f-4608-97a4-e2e4aff6405b	solve_triangle/SAS: a=7, b=8, C=60.	2	normalize_inputs	11/21/2025 21:24:23	11/21/2025 21:24:23	11/21/2025 21:24:23	11/21/2025 21:24:23	correct	0	1	0	Single-KC	32	normalize_inputs	4
32	b81dc774-094f-4608-97a4-e2e4aff6405b	solve_triangle/SAS: a=7, b=8, C=60.	2	classify_triangle	11/21/2025 21:24:24	11/21/2025 21:24:24	11/21/2025 21:24:24	11/21/2025 21:24:24	correct	0	1	0	Single-KC	33	classify_triangle	4
33	b81dc774-094f-4608-97a4-e2e4aff6405b	solve_triangle/SAS: a=7, b=8, C=60.	2	consistency_checks	11/21/2025 21:24:25	11/21/2025 21:24:25	11/21/2025 21:24:32	11/21/2025 21:24:32	incorrect	1	1	0	Single-KC	34	consistency_checks	4
34	b81dc774-094f-4608-97a4-e2e4aff6405b	solve_triangle/SAS: a=7, b=8, C=60.	2	apply_pythagorean	11/21/2025 21:24:27	11/21/2025 21:24:27		11/21/2025 21:24:31	incorrect	3	0	0	Single-KC	35	apply_pythagorean	2
35	b81dc774-094f-4608-97a4-e2e4aff6405b	solve_triangle/SAS: a=7, b=8, C=60.	2	backfill_with_sines_if_needed	11/21/2025 21:24:30	11/21/2025 21:24:30	11/21/2025 21:24:30	11/21/2025 21:24:30	correct	0	1	0	Single-KC	36	backfill_with_sines_if_needed	4
36	b81dc774-094f-4608-97a4-e2e4aff6405b	solve_triangle/SAS: a=7, b=8, C=60.	2	report_solution	11/21/2025 21:24:33	11/21/2025 21:24:33	11/21/2025 21:24:33	11/21/2025 21:24:33	correct	0	1	0	Single-KC	37	report_solution	4
37	b81dc774-094f-4608-97a4-e2e4aff6405b	solve_triangle/SAS: a=7, b=8, C=60.	2	done	11/21/2025 21:24:34	11/21/2025 21:24:34	11/21/2025 21:24:34	11/21/2025 21:24:34	correct	0	1	0	Single-KC	38	done	4
38	b81dc774-094f-4608-97a4-e2e4aff6405b	solve_triangle/Right triangle: a=3, b=4	2	normalize_inputs	11/21/2025 21:24:36	11/21/2025 21:24:36	11/21/2025 21:24:36	11/21/2025 21:24:36	correct	0	1	0	Single-KC	39	normalize_inputs	5
39	b81dc774-094f-4608-97a4-e2e4aff6405b	solve_triangle/Right triangle: a=3, b=4	2	classify_triangle	11/21/2025 21:24:37	11/21/2025 21:24:37	11/21/2025 21:24:37	11/21/2025 21:24:37	correct	0	1	0	Single-KC	40	classify_triangle	5
40	b81dc774-094f-4608-97a4-e2e4aff6405b	solve_triangle/Right triangle: a=3, b=4	2	apply_pythagorean	11/21/2025 21:24:38	11/21/2025 21:24:38	11/21/2025 21:24:38	11/21/2025 21:24:38	correct	0	1	0	Single-KC	41	apply_pythagorean	3
41	b81dc774-094f-4608-97a4-e2e4aff6405b	solve_triangle/Right triangle: a=3, b=4	2	backfill_with_sines_if_needed	11/21/2025 21:24:39	11/21/2025 21:24:39		11/21/2025 21:24:39	incorrect	1	0	0	Single-KC	42	backfill_with_sines_if_needed	5
42	b81dc774-094f-4608-97a4-e2e4aff6405b	solve_triangle/Right triangle: a=3, b=4	2	consistency_checks	11/21/2025 21:24:40	11/21/2025 21:24:40	11/21/2025 21:24:42	11/21/2025 21:24:42	incorrect	1	1	0	Single-KC	43	consistency_checks	5
43	b81dc774-094f-4608-97a4-e2e4aff6405b	solve_triangle/Right triangle: a=3, b=4	2	use_trig_ratios	11/21/2025 21:24:41	11/21/2025 21:24:41	11/21/2025 21:24:41	11/21/2025 21:24:41	correct	0	1	0	Single-KC	44	use_trig_ratios	3
44	b81dc774-094f-4608-97a4-e2e4aff6405b	solve_triangle/Right triangle: a=3, b=4	2	report_solution	11/21/2025 21:24:43	11/21/2025 21:24:43	11/21/2025 21:24:43	11/21/2025 21:24:43	correct	0	1	0	Single-KC	45	report_solution	5
45	b81dc774-094f-4608-97a4-e2e4aff6405b	solve_triangle/Right triangle: a=3, b=4	2	done	11/21/2025 21:24:44	11/21/2025 21:24:44	11/21/2025 21:24:44	11/21/2025 21:24:44	correct	0	1	0	Single-KC	46	done	5
46	b81dc774-094f-4608-97a4-e2e4aff6405b	solve_triangle/SAS: a=7, b=8, C=60.	3	normalize_inputs	11/21/2025 21:24:46	11/21/2025 21:24:46	11/21/2025 21:24:46	11/21/2025 21:24:46	correct	0	1	0	Single-KC	47	normalize_inputs	6
47	b81dc774-094f-4608-97a4-e2e4aff6405b	solve_triangle/SAS: a=7, b=8, C=60.	3	classify_triangle	11/21/2025 21:24:47	11/21/2025 21:24:47	11/21/2025 21:24:47	11/21/2025 21:24:47	correct	0	1	0	Single-KC	48	classify_triangle	6
48	b81dc774-094f-4608-97a4-e2e4aff6405b	solve_triangle/SAS: a=7, b=8, C=60.	3	compute_unknown_by_cosine	11/21/2025 21:24:48	11/21/2025 21:24:48	11/21/2025 21:24:48	11/21/2025 21:24:48	correct	0	1	0	Single-KC	49	compute_unknown_by_cosine	5
49	b81dc774-094f-4608-97a4-e2e4aff6405b	solve_triangle/SAS: a=7, b=8, C=60.	3	backfill_with_sines_if_needed	11/21/2025 21:24:49	11/21/2025 21:24:49	11/21/2025 21:24:49	11/21/2025 21:24:49	correct	0	1	0	Single-KC	50	backfill_with_sines_if_needed	6
50	b81dc774-094f-4608-97a4-e2e4aff6405b	solve_triangle/SAS: a=7, b=8, C=60.	3	use_trig_ratios	11/21/2025 21:24:50	11/21/2025 21:24:50		11/21/2025 21:24:53	incorrect	2	0	0	Single-KC	51	use_trig_ratios	4
51	b81dc774-094f-4608-97a4-e2e4aff6405b	solve_triangle/SAS: a=7, b=8, C=60.	3	consistency_checks	11/21/2025 21:24:51	11/21/2025 21:24:51	11/21/2025 21:24:51	11/21/2025 21:24:51	correct	0	1	0	Single-KC	52	consistency_checks	6
52	b81dc774-094f-4608-97a4-e2e4aff6405b	solve_triangle/SAS: a=7, b=8, C=60.	3	report_solution	11/21/2025 21:24:52	11/21/2025 21:24:52	11/21/2025 21:24:52	11/21/2025 21:24:52	correct	0	1	0	Single-KC	53	report_solution	6
53	b81dc774-094f-4608-97a4-e2e4aff6405b	solve_triangle/SAS: a=7, b=8, C=60.	3	done	11/21/2025 21:24:54	11/21/2025 21:24:54	11/21/2025 21:24:54	11/21/2025 21:24:54	correct	0	1	0	Single-KC	54	done	6
54	b81dc774-094f-4608-97a4-e2e4aff6405b	solve_triangle/Right triangle: a=3, b=4	3	normalize_inputs	11/21/2025 21:24:56	11/21/2025 21:24:56	11/21/2025 21:24:56	11/21/2025 21:24:56	correct	0	1	0	Single-KC	55	normalize_inputs	7
55	b81dc774-094f-4608-97a4-e2e4aff6405b	solve_triangle/Right triangle: a=3, b=4	3	classify_triangle	11/21/2025 21:24:57	11/21/2025 21:24:57	11/21/2025 21:24:57	11/21/2025 21:24:57	correct	0	1	0	Single-KC	56	classify_triangle	7
56	b81dc774-094f-4608-97a4-e2e4aff6405b	solve_triangle/Right triangle: a=3, b=4	3	compute_unknown_by_cosine	11/21/2025 21:24:58	11/21/2025 21:24:58		11/21/2025 21:24:58	incorrect	1	0	0	Single-KC	57	compute_unknown_by_cosine	6
0	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/ASA: A=30, C=60, a=10	1	normalize_inputs	11/21/2025 21:48:06	11/21/2025 21:48:06		11/21/2025 21:48:06	hint	0	0	1	Single-KC	1	normalize_inputs	1
1	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/ASA: A=30, C=60, a=10	1	classify_triangle	11/21/2025 21:48:07	11/21/2025 21:48:07		11/21/2025 21:48:07	hint	0	0	1	Single-KC	2	classify_triangle	1
2	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/ASA: A=30, C=60, a=10	1	resolve_ssa_ambiguity	11/21/2025 21:48:08	11/21/2025 21:48:08		11/21/2025 21:48:08	hint	0	0	1	Single-KC	3	resolve_ssa_ambiguity	1
3	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/ASA: A=30, C=60, a=10	1	compute_missing_angles	11/21/2025 21:48:09	11/21/2025 21:48:09		11/21/2025 21:48:09	hint	0	0	1	Single-KC	4	compute_missing_angles	1
4	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/ASA: A=30, C=60, a=10	1	compute_missing_sides	11/21/2025 21:48:10	11/21/2025 21:48:10		11/21/2025 21:48:10	hint	0	0	1	Single-KC	5	compute_missing_sides	1
5	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/ASA: A=30, C=60, a=10	1	consistency_checks	11/21/2025 21:48:11	11/21/2025 21:48:11		11/21/2025 21:48:11	hint	0	0	1	Single-KC	6	consistency_checks	1
6	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/ASA: A=30, C=60, a=10	1	report_solution	11/21/2025 21:48:12	11/21/2025 21:48:12		11/21/2025 21:48:12	hint	0	0	1	Single-KC	7	report_solution	1
7	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/ASA: A=30, C=60, a=10	1	done	11/21/2025 21:48:13	11/21/2025 21:48:13		11/21/2025 21:48:13	hint	0	0	1	Single-KC	8	done	1
8	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/SAS: a=7, b=8, C=60.	1	resolve_ssa_ambiguity	11/21/2025 21:48:15	11/21/2025 21:48:15		11/21/2025 21:48:24	incorrect	2	0	0	Single-KC	9	resolve_ssa_ambiguity	2
9	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/SAS: a=7, b=8, C=60.	1	classify_triangle	11/21/2025 21:48:16	11/21/2025 21:48:16	11/21/2025 21:48:40	11/21/2025 21:48:40	incorrect	3	1	1	Single-KC	10	classify_triangle	2
10	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/SAS: a=7, b=8, C=60.	1	done	11/21/2025 21:48:17	11/21/2025 21:48:17	11/21/2025 21:48:46	11/21/2025 21:48:46	incorrect	1	1	1	Single-KC	11	done	2
11	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/SAS: a=7, b=8, C=60.	1	normalize_inputs	11/21/2025 21:48:18	11/21/2025 21:48:18	11/21/2025 21:48:37	11/21/2025 21:48:37	correct	0	2	0	Single-KC	12	normalize_inputs	2
12	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/SAS: a=7, b=8, C=60.	1	compute_missing_sides	11/21/2025 21:48:20	11/21/2025 21:48:20		11/21/2025 21:48:32	incorrect	2	0	0	Single-KC	13	compute_missing_sides	2
13	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/SAS: a=7, b=8, C=60.	1	compute_missing_angles	11/21/2025 21:48:21	11/21/2025 21:48:21		11/21/2025 21:48:29	incorrect	3	0	0	Single-KC	14	compute_missing_angles	2
14	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/SAS: a=7, b=8, C=60.	1	report_solution	11/21/2025 21:48:22	11/21/2025 21:48:22	11/21/2025 21:48:45	11/21/2025 21:48:45	incorrect	2	1	1	Single-KC	15	report_solution	2
15	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/SAS: a=7, b=8, C=60.	1	compute_unknown_by_cosine	11/21/2025 21:48:25	11/21/2025 21:48:25	11/21/2025 21:48:41	11/21/2025 21:48:41	hint	1	1	1	Single-KC	16	compute_unknown_by_cosine	1
16	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/SAS: a=7, b=8, C=60.	1	consistency_checks	11/21/2025 21:48:27	11/21/2025 21:48:27	11/21/2025 21:48:44	11/21/2025 21:48:44	incorrect	2	1	1	Single-KC	17	consistency_checks	2
17	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/SAS: a=7, b=8, C=60.	1	backfill_with_sines_if_needed	11/21/2025 21:48:28	11/21/2025 21:48:28	11/21/2025 21:48:42	11/21/2025 21:48:42	hint	1	1	1	Single-KC	18	backfill_with_sines_if_needed	1
18	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/Right triangle: a=3, b=4	1	consistency_checks	11/21/2025 21:48:48	11/21/2025 21:48:48		11/21/2025 21:48:59	incorrect	2	0	1	Single-KC	19	consistency_checks	3
19	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/Right triangle: a=3, b=4	1	normalize_inputs	11/21/2025 21:48:49	11/21/2025 21:48:49	11/21/2025 21:48:49	11/21/2025 21:48:49	correct	0	1	0	Single-KC	20	normalize_inputs	3
20	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/Right triangle: a=3, b=4	1	classify_triangle	11/21/2025 21:48:50	11/21/2025 21:48:50	11/21/2025 21:48:50	11/21/2025 21:48:50	correct	0	1	0	Single-KC	21	classify_triangle	3
21	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/Right triangle: a=3, b=4	1	backfill_with_sines_if_needed	11/21/2025 21:48:51	11/21/2025 21:48:51		11/21/2025 21:48:58	incorrect	2	0	0	Single-KC	22	backfill_with_sines_if_needed	2
22	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/Right triangle: a=3, b=4	1	done	11/21/2025 21:48:52	11/21/2025 21:48:52	11/21/2025 21:49:02	11/21/2025 21:49:02	incorrect	1	1	0	Single-KC	23	done	3
23	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/Right triangle: a=3, b=4	1	compute_unknown_by_cosine	11/21/2025 21:48:54	11/21/2025 21:48:54		11/21/2025 21:49:00	incorrect	2	0	0	Single-KC	24	compute_unknown_by_cosine	2
24	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/Right triangle: a=3, b=4	1	apply_pythagorean	11/21/2025 21:48:55	11/21/2025 21:48:55		11/21/2025 21:48:55	hint	0	0	1	Single-KC	25	apply_pythagorean	1
25	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/Right triangle: a=3, b=4	1	compute_missing_angles	11/21/2025 21:48:56	11/21/2025 21:48:56		11/21/2025 21:48:56	incorrect	1	0	0	Single-KC	26	compute_missing_angles	3
26	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/Right triangle: a=3, b=4	1	use_trig_ratios	11/21/2025 21:48:57	11/21/2025 21:48:57		11/21/2025 21:48:57	hint	0	0	1	Single-KC	27	use_trig_ratios	1
27	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/Right triangle: a=3, b=4	1	report_solution	11/21/2025 21:49:01	11/21/2025 21:49:01	11/21/2025 21:49:01	11/21/2025 21:49:01	correct	0	1	0	Single-KC	28	report_solution	3
28	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/ASA: A=30, C=60, a=10	2	use_trig_ratios	11/21/2025 21:49:04	11/21/2025 21:49:04		11/21/2025 21:49:14	incorrect	3	0	0	Single-KC	29	use_trig_ratios	2
29	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/ASA: A=30, C=60, a=10	2	apply_pythagorean	11/21/2025 21:49:05	11/21/2025 21:49:05		11/21/2025 21:49:16	incorrect	4	0	0	Single-KC	30	apply_pythagorean	2
30	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/ASA: A=30, C=60, a=10	2	classify_triangle	11/21/2025 21:49:06	11/21/2025 21:49:06	11/21/2025 21:49:08	11/21/2025 21:49:08	incorrect	1	1	0	Single-KC	31	classify_triangle	4
31	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/ASA: A=30, C=60, a=10	2	normalize_inputs	11/21/2025 21:49:07	11/21/2025 21:49:07	11/21/2025 21:49:07	11/21/2025 21:49:07	correct	0	1	0	Single-KC	32	normalize_inputs	4
32	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/ASA: A=30, C=60, a=10	2	resolve_ssa_ambiguity	11/21/2025 21:49:10	11/21/2025 21:49:10	11/21/2025 21:49:10	11/21/2025 21:49:10	correct	0	1	0	Single-KC	33	resolve_ssa_ambiguity	3
33	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/ASA: A=30, C=60, a=10	2	compute_missing_angles	11/21/2025 21:49:13	11/21/2025 21:49:13		11/21/2025 21:49:13	hint	0	0	1	Single-KC	34	compute_missing_angles	4
34	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/ASA: A=30, C=60, a=10	2	compute_missing_sides	11/21/2025 21:49:15	11/21/2025 21:49:15	11/21/2025 21:49:15	11/21/2025 21:49:15	correct	0	1	0	Single-KC	35	compute_missing_sides	3
35	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/ASA: A=30, C=60, a=10	2	consistency_checks	11/21/2025 21:49:17	11/21/2025 21:49:17	11/21/2025 21:49:17	11/21/2025 21:49:17	correct	0	1	0	Single-KC	36	consistency_checks	4
36	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/ASA: A=30, C=60, a=10	2	report_solution	11/21/2025 21:49:18	11/21/2025 21:49:18	11/21/2025 21:49:18	11/21/2025 21:49:18	correct	0	1	0	Single-KC	37	report_solution	4
37	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/ASA: A=30, C=60, a=10	2	done	11/21/2025 21:49:19	11/21/2025 21:49:19	11/21/2025 21:49:19	11/21/2025 21:49:19	correct	0	1	0	Single-KC	38	done	4
38	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/SAS: a=7, b=8, C=60.	2	normalize_inputs	11/21/2025 21:49:21	11/21/2025 21:49:21	11/21/2025 21:49:21	11/21/2025 21:49:21	correct	0	1	0	Single-KC	39	normalize_inputs	5
39	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/SAS: a=7, b=8, C=60.	2	classify_triangle	11/21/2025 21:49:22	11/21/2025 21:49:22	11/21/2025 21:49:22	11/21/2025 21:49:22	correct	0	1	0	Single-KC	40	classify_triangle	5
40	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/SAS: a=7, b=8, C=60.	2	compute_unknown_by_cosine	11/21/2025 21:49:23	11/21/2025 21:49:23	11/21/2025 21:49:23	11/21/2025 21:49:23	correct	0	1	0	Single-KC	41	compute_unknown_by_cosine	3
41	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/SAS: a=7, b=8, C=60.	2	backfill_with_sines_if_needed	11/21/2025 21:49:24	11/21/2025 21:49:24	11/21/2025 21:49:24	11/21/2025 21:49:24	correct	0	1	0	Single-KC	42	backfill_with_sines_if_needed	3
42	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/SAS: a=7, b=8, C=60.	2	consistency_checks	11/21/2025 21:49:25	11/21/2025 21:49:25	11/21/2025 21:49:25	11/21/2025 21:49:25	correct	0	1	0	Single-KC	43	consistency_checks	5
43	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/SAS: a=7, b=8, C=60.	2	use_trig_ratios	11/21/2025 21:49:26	11/21/2025 21:49:26		11/21/2025 21:49:26	incorrect	1	0	0	Single-KC	44	use_trig_ratios	3
44	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/SAS: a=7, b=8, C=60.	2	apply_pythagorean	11/21/2025 21:49:27	11/21/2025 21:49:27		11/21/2025 21:49:27	incorrect	1	0	0	Single-KC	45	apply_pythagorean	3
45	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/SAS: a=7, b=8, C=60.	2	report_solution	11/21/2025 21:49:28	11/21/2025 21:49:28	11/21/2025 21:49:28	11/21/2025 21:49:28	correct	0	1	0	Single-KC	46	report_solution	5
46	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/SAS: a=7, b=8, C=60.	2	done	11/21/2025 21:49:29	11/21/2025 21:49:29	11/21/2025 21:49:29	11/21/2025 21:49:29	correct	0	1	0	Single-KC	47	done	5
47	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/ASA: A=30, C=60, a=10	3	normalize_inputs	11/21/2025 21:49:31	11/21/2025 21:49:31	11/21/2025 21:49:53	11/21/2025 21:49:53	correct	0	3	0	Single-KC	48	normalize_inputs	6
48	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/ASA: A=30, C=60, a=10	3	classify_triangle	11/21/2025 21:49:32	11/21/2025 21:49:32	11/21/2025 21:49:54	11/21/2025 21:49:54	correct	0	3	0	Single-KC	49	classify_triangle	6
49	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/ASA: A=30, C=60, a=10	3	resolve_ssa_ambiguity	11/21/2025 21:49:33	11/21/2025 21:49:33	11/21/2025 21:49:55	11/21/2025 21:49:55	correct	0	3	0	Single-KC	50	resolve_ssa_ambiguity	4
50	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/ASA: A=30, C=60, a=10	3	compute_missing_angles	11/21/2025 21:49:34	11/21/2025 21:49:34	11/21/2025 21:49:56	11/21/2025 21:49:56	correct	0	3	0	Single-KC	51	compute_missing_angles	5
51	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/ASA: A=30, C=60, a=10	3	compute_missing_sides	11/21/2025 21:49:35	11/21/2025 21:49:35	11/21/2025 21:49:57	11/21/2025 21:49:57	correct	0	3	0	Single-KC	52	compute_missing_sides	4
52	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/ASA: A=30, C=60, a=10	3	consistency_checks	11/21/2025 21:49:36	11/21/2025 21:49:36	11/21/2025 21:49:58	11/21/2025 21:49:58	correct	1	3	0	Single-KC	53	consistency_checks	6
53	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/ASA: A=30, C=60, a=10	3	apply_pythagorean	11/21/2025 21:49:37	11/21/2025 21:49:37		11/21/2025 21:49:37	incorrect	1	0	0	Single-KC	54	apply_pythagorean	4
54	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/ASA: A=30, C=60, a=10	3	report_solution	11/21/2025 21:49:38	11/21/2025 21:49:38	11/21/2025 21:49:59	11/21/2025 21:49:59	correct	1	3	0	Single-KC	55	report_solution	6
55	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/ASA: A=30, C=60, a=10	3	done	11/21/2025 21:49:39	11/21/2025 21:49:39	11/21/2025 21:50:00	11/21/2025 21:50:00	correct	0	3	0	Single-KC	56	done	6
56	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/ASA: A=30, C=60, a=10	3	compute_unknown_by_cosine	11/21/2025 21:49:43	11/21/2025 21:49:43		11/21/2025 21:49:43	incorrect	1	0	0	Single-KC	57	compute_unknown_by_cosine	4
57	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/Right triangle: a=3, b=4	2	normalize_inputs	11/21/2025 21:50:02	11/21/2025 21:50:02	11/21/2025 21:50:11	11/21/2025 21:50:11	correct	0	2	0	Single-KC	58	normalize_inputs	7
58	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/Right triangle: a=3, b=4	2	classify_triangle	11/21/2025 21:50:03	11/21/2025 21:50:03	11/21/2025 21:50:12	11/21/2025 21:50:12	correct	0	2	0	Single-KC	59	classify_triangle	7
59	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/Right triangle: a=3, b=4	2	apply_pythagorean	11/21/2025 21:50:04	11/21/2025 21:50:04	11/21/2025 21:50:13	11/21/2025 21:50:13	correct	0	2	0	Single-KC	60	apply_pythagorean	5
60	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/Right triangle: a=3, b=4	2	compute_missing_sides	11/21/2025 21:50:05	11/21/2025 21:50:05		11/21/2025 21:50:15	incorrect	2	0	0	Single-KC	61	compute_missing_sides	5
61	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/Right triangle: a=3, b=4	2	use_trig_ratios	11/21/2025 21:50:06	11/21/2025 21:50:06	11/21/2025 21:50:14	11/21/2025 21:50:14	correct	0	2	0	Single-KC	62	use_trig_ratios	4
62	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/Right triangle: a=3, b=4	2	consistency_checks	11/21/2025 21:50:07	11/21/2025 21:50:07	11/21/2025 21:50:16	11/21/2025 21:50:16	correct	0	2	0	Single-KC	63	consistency_checks	7
63	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/Right triangle: a=3, b=4	2	report_solution	11/21/2025 21:50:08	11/21/2025 21:50:08	11/21/2025 21:50:17	11/21/2025 21:50:17	correct	0	2	0	Single-KC	64	report_solution	7
64	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/Right triangle: a=3, b=4	2	done	11/21/2025 21:50:09	11/21/2025 21:50:09	11/21/2025 21:50:18	11/21/2025 21:50:18	correct	0	2	0	Single-KC	65	done	7
65	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/SAS: a=7, b=8, C=60.	3	normalize_inputs	11/21/2025 21:50:20	11/21/2025 21:50:20	11/21/2025 21:50:20	11/21/2025 21:50:20	correct	0	1	0	Single-KC	66	normalize_inputs	8
66	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/SAS: a=7, b=8, C=60.	3	classify_triangle	11/21/2025 21:50:21	11/21/2025 21:50:21	11/21/2025 21:50:21	11/21/2025 21:50:21	correct	0	1	0	Single-KC	67	classify_triangle	8
67	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/SAS: a=7, b=8, C=60.	3	compute_unknown_by_cosine	11/21/2025 21:50:22	11/21/2025 21:50:22	11/21/2025 21:50:22	11/21/2025 21:50:22	correct	0	1	0	Single-KC	68	compute_unknown_by_cosine	5
68	b8a65e2a-1e53-4641-b404-d0a85951a8cf	solve_triangle/SAS: a=7, b=8, C=60.	3	backfill_with_sines_if_needed	11/21/2025 21:50:23	11/21/2025 21:50:23	11/21/2025 21:50:23	11/21/2025 21:50:23	correct	0	1	0	Single-KC	69	backfill_with_sines_if_needed	4
